BDATE,SALEID,STORE,PRODUCTS_SOLD
2016-10-08,20494,STORE006,PR009:4.6|PR024:9.54|PR011:117.24|PR002:61.29|PR008:34.25|PR008:34.25|PR019:24.12|PR005:61.71
2016-10-08,20495,STORE009,PR016:8.37|PR021:46.69|PR014:104.67|PR016:8.37|PR004:85.12|PR008:34.25|PR012:73.54
2016-10-08,20496,STORE002,PR008:34.25|PR009:4.6|PR010:37.6|PR016:8.37|PR015:4.7|PR014:104.67|PR020:57.34|PR016:8.37|PR008:34.25|PR023:77.16|PR007:29.62
2016-10-08,20497,STORE009,PR021:46.69|PR023:77.16|PR008:34.25
2016-10-08,20498,STORE002,PR007:29.62|PR004:85.12|PR017:96.73|PR004:85.12|PR015:4.7|PR001:76.64|PR014:104.67|PR006:91.17
2016-10-08,20499,STORE002,PR020:57.34|PR002:61.29|PR007:29.62
2016-10-08,20500,STORE003,PR006:91.17|PR012:73.54|PR007:29.62|PR012:73.54|PR011:117.24|PR008:34.25|PR017:96.73|PR015:4.7|PR005:61.71|PR013:53.46|PR018:50.39|PR011:117.24|PR005:61.71|PR022:38.99
2016-10-08,20501,STORE008,PR012:73.54|PR022:38.99|PR024:9.54|PR005:61.71|PR002:61.29|PR003:30.4|PR017:96.73|PR019:24.12|PR025:41.69|PR013:53.46|PR007:29.62
2016-10-08,20502,STORE002,PR024:9.54|PR022:38.99|PR024:9.54|PR020:57.34|PR016:8.37|PR011:117.24|PR022:38.99|PR023:77.16|PR008:34.25|PR010:37.6
2016-10-08,20503,STORE004,PR007:29.62|PR004:85.12|PR024:9.54|PR018:50.39|PR024:9.54|PR015:4.7|PR020:57.34|PR025:41.69
2016-10-08,20504,STORE003,PR002:61.29|PR023:77.16|PR004:85.12|PR021:46.69|PR004:85.12|PR002:61.29|PR001:76.64|PR021:46.69|PR019:24.12
2016-10-08,20505,STORE002,PR023:77.16|PR001:76.64|PR006:91.17|PR004:85.12|PR019:24.12|PR025:41.69|PR015:4.7|PR015:4.7|PR015:4.7
2016-10-08,20506,STORE003,PR015:4.7|PR016:8.37|PR010:37.6|PR013:53.46|PR012:73.54|PR016:8.37|PR022:38.99|PR015:4.7|PR009:4.6
2016-10-08,20507,STORE007,PR003:30.4|PR009:4.6|PR025:41.69|PR011:117.24|PR023:77.16|PR006:91.17|PR019:24.12|PR025:41.69|PR015:4.7|PR017:96.73|PR010:37.6|PR002:61.29
2016-10-08,20508,STORE007,PR019:24.12|PR011:117.24|PR006:91.17|PR024:9.54|PR010:37.6|PR003:30.4|PR001:76.64|PR023:77.16|PR022:38.99|PR022:38.99|PR017:96.73|PR004:85.12
2016-10-08,20509,STORE003,PR009:4.6|PR004:85.12|PR005:61.71|PR020:57.34|PR016:8.37|PR009:4.6|PR018:50.39
2016-10-08,20510,STORE008,PR015:4.7|PR007:29.62|PR017:96.73|PR016:8.37|PR021:46.69|PR008:34.25|PR019:24.12|PR012:73.54|PR010:37.6|PR015:4.7|PR008:34.25|PR021:46.69|PR021:46.69|PR010:37.6|PR018:50.39|PR013:53.46|PR010:37.6|PR002:61.29|PR004:85.12
2016-10-08,20511,STORE006,PR015:4.7|PR012:73.54|PR016:8.37|PR002:61.29|PR025:41.69
2016-10-08,20512,STORE005,PR013:53.46|PR006:91.17|PR016:8.37|PR009:4.6|PR001:76.64|PR003:30.4|PR005:61.71|PR019:24.12|PR015:4.7
2016-10-08,20513,STORE004,PR011:117.24|PR001:76.64|PR025:41.69|PR013:53.46|PR025:41.69|PR014:104.67|PR001:76.64|PR024:9.54|PR025:41.69|PR008:34.25|PR021:46.69|PR009:4.6|PR010:37.6|PR009:4.6|PR010:37.6|PR019:24.12|PR014:104.67|PR008:34.25|PR010:37.6|PR018:50.39|PR005:61.71|PR010:37.6|PR002:61.29
2016-10-08,20514,STORE009,PR015:4.7|PR014:104.67|PR022:38.99|PR010:37.6|PR005:61.71|PR003:30.4|PR014:104.67|PR023:77.16
2016-10-08,20515,STORE008,PR007:29.62|PR017:96.73|PR020:57.34|PR022:38.99
2016-10-08,20516,STORE004,PR010:37.6|PR009:4.6|PR025:41.69|PR015:4.7|PR004:85.12|PR015:4.7|PR004:85.12|PR011:117.24
2016-10-08,20517,STORE005,PR014:104.67|PR008:34.25|PR018:50.39|PR009:4.6|PR005:61.71|PR003:30.4|PR009:4.6|PR019:24.12|PR015:4.7|PR014:104.67
2016-10-08,20518,STORE009,PR014:104.67|PR011:117.24|PR008:34.25|PR006:91.17|PR002:61.29|PR007:29.62|PR015:4.7|PR022:38.99
2016-10-08,20519,STORE009,PR012:73.54|PR013:53.46|PR023:77.16|PR006:91.17|PR022:38.99
2016-10-08,20520,STORE006,PR003:30.4|PR017:96.73|PR013:53.46|PR015:4.7|PR021:46.69|PR025:41.69|PR022:38.99|PR017:96.73
2016-10-08,20521,STORE005,PR002:61.29|PR008:34.25|PR008:34.25|PR004:85.12|PR016:8.37|PR025:41.69|PR016:8.37|PR009:4.6|PR001:76.64
2016-10-08,20522,STORE002,PR001:76.64|PR008:34.25|PR005:61.71|PR012:73.54|PR005:61.71|PR009:4.6|PR010:37.6|PR016:8.37|PR017:96.73|PR001:76.64|PR015:4.7
2016-10-08,20523,STORE003,PR023:77.16|PR005:61.71|PR007:29.62|PR005:61.71|PR022:38.99|PR020:57.34|PR019:24.12|PR001:76.64|PR001:76.64|PR016:8.37|PR025:41.69
2016-10-08,20524,STORE007,PR015:4.7|PR005:61.71|PR006:91.17|PR011:117.24|PR022:38.99|PR011:117.24|PR004:85.12|PR010:37.6|PR010:37.6
2016-10-08,20525,STORE002,PR002:61.29|PR018:50.39|PR009:4.6
2016-10-08,20526,STORE006,PR010:37.6|PR001:76.64|PR008:34.25|PR025:41.69|PR010:37.6|PR020:57.34|PR019:24.12|PR006:91.17|PR018:50.39|PR023:77.16
2016-10-08,20527,STORE006,PR024:9.54|PR014:104.67|PR001:76.64|PR001:76.64|PR003:30.4|PR023:77.16|PR008:34.25|PR012:73.54|PR007:29.62|PR016:8.37
2016-10-08,20528,STORE007,PR019:24.12|PR011:117.24|PR008:34.25|PR025:41.69|PR022:38.99|PR003:30.4|PR008:34.25|PR020:57.34|PR005:61.71
2016-10-08,20529,STORE008,PR022:38.99|PR020:57.34|PR011:117.24|PR022:38.99|PR015:4.7|PR021:46.69|PR025:41.69|PR017:96.73|PR011:117.24|PR024:9.54
2016-10-08,20530,STORE009,PR009:4.6|PR002:61.29|PR025:41.69|PR022:38.99|PR001:76.64|PR023:77.16|PR017:96.73
2016-10-08,20531,STORE009,PR015:4.7|PR011:117.24|PR004:85.12|PR001:76.64|PR023:77.16|PR020:57.34|PR022:38.99|PR007:29.62|PR016:8.37|PR012:73.54|PR020:57.34
2016-10-08,20532,STORE006,PR016:8.37|PR020:57.34|PR019:24.12|PR019:24.12
2016-10-08,20533,STORE003,PR021:46.69|PR011:117.24|PR008:34.25|PR022:38.99|PR019:24.12|PR024:9.54|PR020:57.34|PR022:38.99|PR017:96.73|PR005:61.71|PR019:24.12|PR001:76.64|PR003:30.4
2016-10-08,20534,STORE003,PR022:38.99|PR003:30.4|PR002:61.29|PR023:77.16|PR006:91.17|PR008:34.25|PR009:4.6|PR014:104.67|PR007:29.62|PR011:117.24|PR013:53.46|PR009:4.6|PR003:30.4
2016-10-08,20535,STORE002,PR010:37.6|PR014:104.67|PR010:37.6|PR019:24.12|PR001:76.64|PR008:34.25|PR008:34.25|PR009:4.6|PR011:117.24|PR022:38.99|PR006:91.17
2016-10-08,20536,STORE003,PR001:76.64|PR009:4.6|PR002:61.29|PR023:77.16|PR013:53.46
2016-10-08,20537,STORE002,PR021:46.69|PR018:50.39|PR022:38.99|PR005:61.71
2016-10-08,20538,STORE006,PR018:50.39|PR017:96.73|PR015:4.7|PR023:77.16
2016-10-08,20539,STORE001,PR021:46.69|PR025:41.69
2016-10-08,20540,STORE007,PR013:53.46|PR023:77.16|PR008:34.25|PR020:57.34|PR008:34.25|PR025:41.69|PR022:38.99|PR019:24.12|PR020:57.34|PR020:57.34|PR005:61.71|PR003:30.4|PR020:57.34
2016-10-08,20541,STORE007,PR007:29.62|PR015:4.7|PR015:4.7|PR011:117.24|PR012:73.54|PR006:91.17|PR002:61.29|PR020:57.34|PR023:77.16|PR005:61.71
2016-10-08,20542,STORE004,PR005:61.71|PR003:30.4|PR020:57.34|PR002:61.29|PR021:46.69|PR017:96.73|PR004:85.12|PR014:104.67|PR008:34.25|PR018:50.39|PR021:46.69|PR016:8.37|PR019:24.12|PR022:38.99|PR021:46.69
2016-10-08,20543,STORE001,PR007:29.62|PR025:41.69|PR025:41.69|PR024:9.54|PR001:76.64|PR019:24.12|PR013:53.46|PR005:61.71|PR018:50.39|PR014:104.67|PR010:37.6|PR018:50.39
2016-10-08,20544,STORE004,PR016:8.37|PR015:4.7|PR018:50.39|PR007:29.62|PR025:41.69|PR017:96.73|PR013:53.46|PR018:50.39|PR002:61.29|PR004:85.12
2016-10-08,20545,STORE004,PR007:29.62|PR021:46.69|PR018:50.39|PR003:30.4|PR002:61.29|PR002:61.29
2016-10-08,20546,STORE009,PR024:9.54|PR025:41.69|PR002:61.29|PR018:50.39|PR003:30.4|PR023:77.16|PR001:76.64|PR023:77.16|PR011:117.24|PR021:46.69|PR016:8.37|PR001:76.64|PR005:61.71|PR008:34.25
2016-10-08,20547,STORE003,PR006:91.17|PR014:104.67|PR013:53.46|PR014:104.67|PR013:53.46|PR024:9.54|PR025:41.69
2016-10-08,20548,STORE007,PR014:104.67|PR001:76.64|PR024:9.54|PR017:96.73|PR005:61.71|PR015:4.7|PR012:73.54
2016-10-08,20549,STORE002,PR009:4.6|PR025:41.69|PR009:4.6|PR008:34.25|PR007:29.62
2016-10-08,20550,STORE006,PR011:117.24|PR008:34.25|PR017:96.73|PR024:9.54|PR025:41.69|PR001:76.64|PR015:4.7|PR009:4.6|PR004:85.12|PR007:29.62|PR023:77.16|PR004:85.12|PR007:29.62|PR007:29.62|PR011:117.24|PR014:104.67
2016-10-08,20551,STORE005,PR011:117.24|PR008:34.25|PR006:91.17|PR014:104.67|PR023:77.16|PR011:117.24|PR006:91.17
2016-10-08,20552,STORE005,PR022:38.99|PR021:46.69|PR011:117.24|PR012:73.54|PR008:34.25|PR004:85.12
2016-10-08,20553,STORE003,PR011:117.24|PR003:30.4|PR025:41.69|PR020:57.34|PR001:76.64|PR014:104.67|PR018:50.39|PR023:77.16
2016-10-08,20554,STORE002,PR013:53.46|PR019:24.12|PR010:37.6|PR002:61.29|PR009:4.6|PR025:41.69|PR005:61.71|PR001:76.64|PR003:30.4|PR024:9.54
2016-10-08,20555,STORE006,PR018:50.39|PR005:61.71|PR016:8.37|PR021:46.69|PR001:76.64|PR014:104.67
2016-10-08,20556,STORE005,PR004:85.12|PR007:29.62|PR025:41.69|PR010:37.6|PR005:61.71|PR016:8.37|PR016:8.37|PR008:34.25|PR010:37.6|PR014:104.67|PR010:37.6|PR023:77.16|PR018:50.39|PR010:37.6
2016-10-08,20557,STORE001,PR007:29.62|PR012:73.54|PR007:29.62|PR001:76.64|PR011:117.24|PR005:61.71|PR003:30.4|PR003:30.4|PR019:24.12|PR010:37.6|PR020:57.34|PR020:57.34|PR010:37.6|PR004:85.12
2016-10-08,20558,STORE001,PR009:4.6|PR009:4.6|PR011:117.24|PR007:29.62|PR020:57.34|PR015:4.7|PR023:77.16|PR008:34.25
2016-10-08,20559,STORE005,PR008:34.25|PR019:24.12|PR024:9.54|PR004:85.12|PR025:41.69|PR010:37.6|PR021:46.69|PR009:4.6|PR006:91.17|PR012:73.54
2016-10-08,20560,STORE001,PR013:53.46|PR013:53.46|PR013:53.46|PR012:73.54|PR016:8.37|PR002:61.29|PR018:50.39|PR017:96.73|PR007:29.62|PR017:96.73|PR025:41.69
2016-10-08,20561,STORE008,PR012:73.54|PR012:73.54|PR010:37.6|PR015:4.7|PR005:61.71|PR020:57.34|PR025:41.69|PR013:53.46|PR012:73.54
2016-10-08,20562,STORE007,PR016:8.37|PR008:34.25|PR013:53.46|PR022:38.99|PR008:34.25|PR015:4.7
2016-10-08,20563,STORE002,PR021:46.69|PR019:24.12|PR006:91.17|PR014:104.67|PR021:46.69
2016-10-08,20564,STORE005,PR008:34.25|PR014:104.67|PR015:4.7|PR003:30.4|PR004:85.12|PR011:117.24|PR009:4.6|PR008:34.25|PR013:53.46|PR002:61.29|PR004:85.12|PR010:37.6|PR025:41.69
2016-10-08,20565,STORE003,PR017:96.73|PR005:61.71|PR024:9.54|PR009:4.6|PR013:53.46|PR005:61.71
2016-10-08,20566,STORE008,PR017:96.73|PR021:46.69|PR015:4.7|PR024:9.54|PR006:91.17|PR007:29.62|PR011:117.24|PR009:4.6|PR023:77.16|PR003:30.4|PR011:117.24
2016-10-08,20567,STORE002,PR006:91.17|PR021:46.69|PR009:4.6|PR004:85.12|PR010:37.6|PR007:29.62|PR020:57.34|PR004:85.12|PR007:29.62|PR015:4.7|PR017:96.73|PR018:50.39|PR025:41.69|PR020:57.34|PR024:9.54
2016-10-08,20568,STORE007,PR023:77.16
2016-10-08,20569,STORE005,PR008:34.25|PR020:57.34|PR019:24.12|PR011:117.24|PR007:29.62|PR019:24.12|PR021:46.69|PR023:77.16|PR001:76.64|PR024:9.54|PR025:41.69|PR024:9.54|PR013:53.46|PR003:30.4|PR013:53.46
2016-10-08,20570,STORE007,PR021:46.69|PR017:96.73|PR001:76.64|PR025:41.69|PR020:57.34|PR016:8.37|PR005:61.71|PR011:117.24|PR021:46.69|PR019:24.12|PR018:50.39|PR012:73.54|PR022:38.99|PR001:76.64
2016-10-08,20571,STORE002,PR002:61.29|PR016:8.37|PR009:4.6|PR021:46.69|PR009:4.6|PR019:24.12|PR012:73.54|PR015:4.7
2016-10-08,20572,STORE007,PR025:41.69|PR025:41.69|PR001:76.64|PR010:37.6|PR004:85.12|PR011:117.24|PR010:37.6
2016-10-08,20573,STORE009,PR012:73.54|PR013:53.46|PR015:4.7|PR004:85.12|PR004:85.12|PR007:29.62|PR017:96.73|PR010:37.6|PR025:41.69|PR003:30.4
2016-10-08,20574,STORE008,PR007:29.62|PR010:37.6|PR005:61.71|PR020:57.34|PR009:4.6
2016-10-08,20575,STORE005,PR024:9.54|PR022:38.99|PR013:53.46|PR007:29.62|PR009:4.6|PR006:91.17|PR006:91.17
2016-10-08,20576,STORE001,PR015:4.7|PR014:104.67|PR012:73.54|PR008:34.25|PR005:61.71|PR008:34.25|PR014:104.67|PR015:4.7|PR022:38.99|PR009:4.6|PR003:30.4|PR014:104.67
2016-10-08,20577,STORE008,PR018:50.39|PR022:38.99|PR011:117.24|PR005:61.71|PR009:4.6|PR022:38.99
2016-10-08,20578,STORE003,PR005:61.71|PR019:24.12|PR009:4.6|PR016:8.37|PR001:76.64
2016-10-08,20579,STORE006,PR001:76.64|PR022:38.99|PR007:29.62|PR014:104.67|PR020:57.34|PR022:38.99|PR006:91.17|PR011:117.24|PR019:24.12|PR001:76.64
2016-10-08,20580,STORE001,PR019:24.12|PR005:61.71|PR018:50.39|PR016:8.37|PR019:24.12|PR007:29.62|PR003:30.4|PR019:24.12
2016-10-08,20581,STORE001,PR007:29.62|PR004:85.12|PR019:24.12|PR022:38.99|PR012:73.54|PR024:9.54
2016-10-08,20582,STORE008,PR025:41.69|PR020:57.34|PR024:9.54|PR017:96.73|PR006:91.17|PR021:46.69|PR018:50.39
2016-10-08,20583,STORE009,PR019:24.12|PR008:34.25|PR017:96.73|PR017:96.73|PR011:117.24|PR001:76.64
2016-10-08,20584,STORE007,PR025:41.69|PR007:29.62|PR012:73.54|PR001:76.64|PR012:73.54|PR011:117.24|PR012:73.54
2016-10-08,20585,STORE001,PR005:61.71|PR024:9.54|PR003:30.4|PR006:91.17|PR017:96.73|PR021:46.69|PR010:37.6|PR001:76.64|PR003:30.4|PR019:24.12|PR018:50.39|PR007:29.62|PR003:30.4
2016-10-08,20586,STORE006,PR011:117.24|PR025:41.69|PR014:104.67|PR019:24.12
2016-10-08,20587,STORE006,PR011:117.24|PR013:53.46|PR005:61.71|PR024:9.54|PR023:77.16|PR015:4.7|PR025:41.69|PR003:30.4
2016-10-08,20588,STORE001,PR006:91.17|PR019:24.12|PR016:8.37|PR013:53.46|PR018:50.39|PR025:41.69
2016-10-08,20589,STORE004,PR012:73.54|PR003:30.4|PR013:53.46|PR022:38.99|PR023:77.16|PR010:37.6|PR018:50.39|PR012:73.54|PR025:41.69|PR002:61.29|PR003:30.4|PR004:85.12
2016-10-08,20590,STORE007,PR007:29.62|PR018:50.39|PR004:85.12|PR021:46.69
2016-10-08,20591,STORE008,PR008:34.25|PR004:85.12
2016-10-08,20592,STORE006,PR009:4.6|PR022:38.99|PR010:37.6|PR020:57.34|PR018:50.39|PR013:53.46|PR017:96.73|PR018:50.39|PR010:37.6|PR022:38.99|PR005:61.71|PR008:34.25|PR006:91.17|PR007:29.62|PR023:77.16
2016-10-08,20593,STORE006,PR001:76.64|PR004:85.12
2016-10-08,20594,STORE001,PR004:85.12|PR010:37.6|PR001:76.64|PR021:46.69|PR007:29.62|PR017:96.73|PR019:24.12|PR003:30.4|PR004:85.12|PR011:117.24|PR008:34.25|PR016:8.37
2016-10-08,20595,STORE003,PR008:34.25|PR009:4.6|PR009:4.6
2016-10-08,20596,STORE002,PR011:117.24|PR013:53.46|PR025:41.69|PR021:46.69|PR013:53.46|PR023:77.16|PR020:57.34
2016-10-08,20597,STORE002,PR011:117.24|PR022:38.99|PR013:53.46|PR016:8.37|PR001:76.64|PR003:30.4|PR007:29.62
2016-10-08,20598,STORE007,PR007:29.62|PR020:57.34|PR013:53.46|PR016:8.37|PR008:34.25|PR020:57.34|PR009:4.6
2016-10-08,20599,STORE001,PR009:4.6
2016-10-08,20600,STORE008,PR019:24.12|PR022:38.99|PR012:73.54|PR023:77.16|PR004:85.12|PR002:61.29
2016-10-08,20601,STORE006,PR017:96.73|PR018:50.39|PR016:8.37|PR022:38.99|PR021:46.69|PR009:4.6|PR013:53.46|PR025:41.69|PR012:73.54|PR021:46.69|PR003:30.4|PR015:4.7|PR020:57.34|PR019:24.12|PR010:37.6
2016-10-08,20602,STORE005,PR001:76.64|PR017:96.73|PR008:34.25|PR023:77.16|PR005:61.71|PR001:76.64|PR015:4.7|PR011:117.24
2016-10-08,20603,STORE008,PR017:96.73|PR024:9.54|PR014:104.67|PR024:9.54|PR017:96.73|PR025:41.69
2016-10-08,20604,STORE008,PR014:104.67|PR011:117.24|PR017:96.73
2016-10-08,20605,STORE003,PR004:85.12|PR016:8.37|PR016:8.37|PR002:61.29|PR023:77.16|PR011:117.24|PR018:50.39|PR020:57.34|PR003:30.4
2016-10-08,20606,STORE008,PR012:73.54|PR014:104.67|PR002:61.29|PR002:61.29|PR016:8.37|PR020:57.34|PR010:37.6|PR012:73.54
2016-10-08,20607,STORE008,PR011:117.24|PR003:30.4|PR007:29.62|PR022:38.99|PR023:77.16|PR011:117.24|PR016:8.37
2016-10-08,20608,STORE007,PR023:77.16|PR021:46.69|PR010:37.6|PR024:9.54|PR006:91.17|PR010:37.6|PR007:29.62|PR020:57.34|PR010:37.6|PR004:85.12|PR016:8.37|PR021:46.69
2016-10-08,20609,STORE001,PR004:85.12|PR016:8.37|PR009:4.6|PR018:50.39|PR022:38.99|PR025:41.69|PR024:9.54|PR003:30.4|PR025:41.69|PR006:91.17|PR021:46.69|PR015:4.7|PR018:50.39|PR025:41.69|PR008:34.25
2016-10-08,20610,STORE001,PR014:104.67|PR014:104.67|PR006:91.17|PR025:41.69|PR001:76.64|PR017:96.73|PR008:34.25|PR024:9.54
2016-10-08,20611,STORE003,PR007:29.62|PR018:50.39|PR015:4.7|PR003:30.4|PR018:50.39
2016-10-08,20612,STORE005,PR019:24.12|PR022:38.99|PR005:61.71|PR006:91.17|PR005:61.71|PR024:9.54|PR023:77.16|PR005:61.71|PR022:38.99
2016-10-08,20613,STORE001,PR020:57.34|PR004:85.12|PR020:57.34|PR004:85.12|PR020:57.34|PR023:77.16|PR016:8.37
2016-10-08,20614,STORE009,PR023:77.16|PR022:38.99|PR018:50.39|PR017:96.73|PR024:9.54|PR004:85.12|PR010:37.6|PR015:4.7|PR022:38.99|PR008:34.25|PR018:50.39
2016-10-08,20615,STORE009,PR009:4.6|PR020:57.34|PR014:104.67|PR012:73.54|PR017:96.73|PR022:38.99|PR022:38.99|PR009:4.6|PR014:104.67|PR022:38.99
2016-10-08,20616,STORE008,PR001:76.64|PR020:57.34|PR008:34.25|PR004:85.12|PR005:61.71|PR002:61.29|PR012:73.54|PR002:61.29|PR024:9.54|PR009:4.6
2016-10-08,20617,STORE003,PR006:91.17|PR014:104.67|PR004:85.12|PR010:37.6|PR009:4.6|PR011:117.24|PR020:57.34
2016-10-08,20618,STORE002,PR001:76.64|PR011:117.24|PR010:37.6
2016-10-08,20619,STORE008,PR006:91.17|PR019:24.12|PR024:9.54|PR001:76.64|PR021:46.69|PR013:53.46|PR006:91.17|PR021:46.69|PR021:46.69|PR020:57.34|PR002:61.29|PR020:57.34|PR020:57.34|PR002:61.29|PR009:4.6|PR011:117.24
2016-10-08,20620,STORE004,PR014:104.67|PR007:29.62|PR005:61.71|PR015:4.7|PR010:37.6|PR015:4.7|PR005:61.71|PR003:30.4|PR003:30.4|PR013:53.46|PR012:73.54
2016-10-08,20621,STORE005,PR019:24.12|PR018:50.39|PR010:37.6|PR007:29.62|PR005:61.71|PR016:8.37|PR002:61.29|PR022:38.99|PR003:30.4
2016-10-08,20622,STORE002,PR007:29.62
2016-10-08,20623,STORE002,PR004:85.12|PR023:77.16|PR017:96.73|PR005:61.71|PR017:96.73|PR001:76.64|PR012:73.54
2016-10-08,20624,STORE002,PR009:4.6|PR008:34.25|PR011:117.24|PR004:85.12|PR008:34.25|PR012:73.54|PR002:61.29|PR004:85.12
2016-10-08,20625,STORE007,PR003:30.4
2016-10-08,20626,STORE009,PR004:85.12|PR002:61.29|PR011:117.24|PR001:76.64|PR023:77.16|PR015:4.7|PR002:61.29|PR016:8.37
2016-10-08,20627,STORE007,PR015:4.7|PR025:41.69|PR011:117.24|PR008:34.25
2016-10-08,20628,STORE004,PR004:85.12
2016-10-08,20629,STORE007,PR015:4.7|PR004:85.12|PR021:46.69|PR010:37.6|PR003:30.4|PR025:41.69|PR007:29.62|PR024:9.54|PR012:73.54|PR001:76.64|PR023:77.16|PR017:96.73|PR023:77.16
2016-10-08,20630,STORE001,PR002:61.29|PR022:38.99|PR009:4.6|PR001:76.64|PR016:8.37|PR005:61.71|PR024:9.54|PR010:37.6
2016-10-08,20631,STORE006,PR013:53.46|PR012:73.54|PR022:38.99|PR001:76.64|PR002:61.29|PR022:38.99|PR023:77.16|PR019:24.12|PR012:73.54|PR022:38.99|PR007:29.62|PR011:117.24|PR022:38.99|PR011:117.24|PR009:4.6|PR003:30.4
2016-10-08,20632,STORE004,PR023:77.16|PR007:29.62|PR018:50.39|PR004:85.12|PR025:41.69|PR005:61.71
2016-10-08,20633,STORE005,PR001:76.64|PR001:76.64|PR001:76.64|PR018:50.39|PR014:104.67|PR018:50.39|PR019:24.12|PR014:104.67|PR002:61.29|PR005:61.71
2016-10-08,20634,STORE001,PR017:96.73|PR007:29.62|PR016:8.37|PR015:4.7|PR020:57.34|PR005:61.71|PR007:29.62
2016-10-08,20635,STORE001,PR011:117.24|PR010:37.6|PR015:4.7|PR017:96.73|PR023:77.16|PR009:4.6|PR023:77.16
2016-10-08,20636,STORE001,PR012:73.54|PR020:57.34|PR005:61.71|PR019:24.12|PR018:50.39
2016-10-08,20637,STORE004,PR004:85.12|PR002:61.29|PR010:37.6|PR007:29.62|PR005:61.71|PR005:61.71|PR020:57.34|PR001:76.64|PR022:38.99|PR017:96.73|PR012:73.54|PR008:34.25|PR012:73.54|PR018:50.39|PR025:41.69|PR015:4.7|PR007:29.62|PR008:34.25|PR025:41.69|PR023:77.16
2016-10-08,20638,STORE009,PR024:9.54|PR002:61.29|PR019:24.12|PR014:104.67|PR017:96.73|PR017:96.73|PR009:4.6
2016-10-08,20639,STORE008,PR016:8.37|PR024:9.54|PR014:104.67|PR002:61.29
2016-10-08,20640,STORE005,PR017:96.73|PR024:9.54|PR004:85.12|PR001:76.64|PR005:61.71|PR015:4.7
2016-10-08,20641,STORE005,PR008:34.25|PR018:50.39|PR005:61.71|PR005:61.71|PR004:85.12|PR024:9.54|PR012:73.54|PR004:85.12|PR021:46.69
2016-10-08,20642,STORE003,PR002:61.29|PR015:4.7|PR011:117.24|PR024:9.54|PR015:4.7|PR023:77.16|PR003:30.4
2016-10-08,20643,STORE002,PR013:53.46|PR021:46.69|PR018:50.39|PR001:76.64
2016-10-08,20644,STORE009,PR009:4.6|PR017:96.73|PR020:57.34|PR013:53.46|PR002:61.29|PR006:91.17|PR024:9.54|PR011:117.24|PR019:24.12|PR023:77.16|PR013:53.46|PR010:37.6
2016-10-08,20645,STORE004,PR015:4.7|PR023:77.16|PR015:4.7|PR023:77.16|PR023:77.16|PR003:30.4|PR004:85.12|PR019:24.12|PR018:50.39|PR012:73.54|PR017:96.73|PR016:8.37
2016-10-08,20646,STORE008,PR021:46.69|PR025:41.69|PR017:96.73|PR003:30.4|PR015:4.7|PR001:76.64|PR015:4.7|PR001:76.64|PR023:77.16|PR022:38.99|PR023:77.16|PR011:117.24|PR009:4.6|PR018:50.39|PR013:53.46
2016-10-08,20647,STORE003,PR010:37.6|PR004:85.12|PR023:77.16|PR009:4.6|PR012:73.54|PR008:34.25|PR017:96.73|PR019:24.12|PR006:91.17|PR025:41.69|PR023:77.16|PR015:4.7
2016-10-08,20648,STORE008,PR010:37.6|PR011:117.24|PR009:4.6|PR015:4.7|PR002:61.29
2016-10-08,20649,STORE007,PR007:29.62|PR014:104.67|PR022:38.99|PR005:61.71|PR012:73.54|PR016:8.37|PR002:61.29|PR018:50.39|PR007:29.62|PR001:76.64|PR007:29.62|PR010:37.6|PR022:38.99|PR016:8.37|PR025:41.69
2016-10-08,20650,STORE002,PR022:38.99|PR021:46.69|PR017:96.73|PR010:37.6|PR011:117.24|PR015:4.7|PR024:9.54|PR004:85.12|PR014:104.67
2016-10-08,20651,STORE009,PR013:53.46|PR022:38.99|PR021:46.69|PR020:57.34|PR002:61.29|PR024:9.54|PR009:4.6|PR006:91.17
2016-10-08,20652,STORE003,PR001:76.64|PR025:41.69|PR013:53.46|PR004:85.12|PR012:73.54|PR005:61.71|PR018:50.39
2016-10-08,20653,STORE005,PR008:34.25|PR020:57.34|PR006:91.17
2016-10-08,20654,STORE009,PR022:38.99|PR003:30.4|PR010:37.6|PR008:34.25|PR020:57.34|PR007:29.62|PR013:53.46|PR020:57.34
2016-10-08,20655,STORE008,PR007:29.62|PR008:34.25|PR019:24.12|PR003:30.4|PR011:117.24
2016-10-08,20656,STORE002,PR007:29.62|PR017:96.73|PR022:38.99|PR022:38.99|PR006:91.17|PR011:117.24|PR010:37.6|PR020:57.34|PR020:57.34|PR002:61.29|PR023:77.16|PR013:53.46|PR006:91.17|PR013:53.46
2016-10-08,20657,STORE007,PR025:41.69|PR003:30.4|PR010:37.6|PR023:77.16|PR003:30.4|PR014:104.67|PR009:4.6|PR005:61.71|PR024:9.54|PR012:73.54|PR017:96.73
2016-10-08,20658,STORE002,PR012:73.54|PR006:91.17|PR018:50.39|PR009:4.6|PR006:91.17|PR025:41.69|PR025:41.69|PR013:53.46|PR021:46.69|PR009:4.6|PR008:34.25|PR012:73.54
2016-10-08,20659,STORE001,PR019:24.12|PR004:85.12|PR022:38.99|PR002:61.29|PR015:4.7|PR018:50.39|PR004:85.12|PR004:85.12|PR011:117.24|PR012:73.54|PR013:53.46|PR003:30.4|PR015:4.7|PR015:4.7|PR019:24.12|PR011:117.24
